# Sample: 001
# Mode: V_vs_T
# Timestamp: 20251116_210806
# Measurement config:
#   mode = v_vs_t_current
#   channel = a
#   current = 1e-05
#   t_start = 10.0
#   t_stop = 300.0
#   ramp_rate = 5.0
#   dt = 10.0
#   temp_channel = A
#   temp_loop = 1
#   voltage_limit = 1.0
#   go_to_t_start = True
time_s	T[K]	V[V]	I[A]
6.724262e-02	9.734300e+00	2.244640e-03	1.000000e-05
1.027861e+01	9.320500e+00	2.240710e-03	1.000000e-05
2.043893e+01	9.476900e+00	2.235270e-03	1.000000e-05
3.053993e+01	9.805300e+00	2.230670e-03	1.000000e-05
4.069936e+01	1.013060e+01	2.232270e-03	1.000000e-05
5.082525e+01	1.043370e+01	2.228520e-03	1.000000e-05
6.098010e+01	1.069370e+01	2.227430e-03	1.000000e-05
7.110102e+01	1.092260e+01	2.222780e-03	1.000000e-05
8.126275e+01	1.113330e+01	2.222920e-03	1.000000e-05
9.138321e+01	1.133050e+01	2.222350e-03	1.000000e-05
1.015435e+02	1.152160e+01	2.217250e-03	1.000000e-05
1.116562e+02	1.170810e+01	2.213480e-03	1.000000e-05
1.218412e+02	1.189590e+01	2.214740e-03	1.000000e-05
1.319532e+02	1.207730e+01	2.207730e-03	1.000000e-05
1.421159e+02	1.225250e+01	2.211480e-03	1.000000e-05
1.522317e+02	1.243510e+01	2.211260e-03	1.000000e-05
1.623847e+02	1.260790e+01	2.211980e-03	1.000000e-05
1.725001e+02	1.277420e+01	2.209450e-03	1.000000e-05
1.826615e+02	1.293820e+01	2.209160e-03	1.000000e-05
1.927617e+02	1.309820e+01	2.209210e-03	1.000000e-05
2.029250e+02	1.325920e+01	2.204630e-03	1.000000e-05
2.130323e+02	1.343000e+01	2.206970e-03	1.000000e-05
2.231850e+02	1.359970e+01	2.206090e-03	1.000000e-05
2.332970e+02	1.376810e+01	2.204990e-03	1.000000e-05
2.434627e+02	1.394130e+01	2.204630e-03	1.000000e-05
2.535825e+02	1.411000e+01	2.207160e-03	1.000000e-05
2.637360e+02	1.427670e+01	2.208140e-03	1.000000e-05
2.738566e+02	1.445030e+01	2.201600e-03	1.000000e-05
2.840105e+02	1.461940e+01	2.204280e-03	1.000000e-05
2.941230e+02	1.479030e+01	2.208160e-03	1.000000e-05
3.042753e+02	1.495940e+01	2.205820e-03	1.000000e-05
3.143813e+02	1.512880e+01	2.208900e-03	1.000000e-05
3.245346e+02	1.530230e+01	2.205520e-03	1.000000e-05
3.346476e+02	1.547510e+01	2.209640e-03	1.000000e-05
3.447833e+02	1.564500e+01	2.211240e-03	1.000000e-05
3.548978e+02	1.581360e+01	2.210590e-03	1.000000e-05
3.650639e+02	1.598100e+01	2.208090e-03	1.000000e-05
3.751831e+02	1.614970e+01	2.209140e-03	1.000000e-05
3.853358e+02	1.632480e+01	2.208570e-03	1.000000e-05
3.954355e+02	1.649750e+01	2.204280e-03	1.000000e-05
4.055819e+02	1.666480e+01	2.205900e-03	1.000000e-05
4.156845e+02	1.683310e+01	2.208470e-03	1.000000e-05
4.258214e+02	1.700090e+01	2.204990e-03	1.000000e-05
4.359222e+02	1.716830e+01	2.207640e-03	1.000000e-05
4.460745e+02	1.733790e+01	2.208230e-03	1.000000e-05
4.561853e+02	1.750470e+01	2.201560e-03	1.000000e-05
4.663283e+02	1.767280e+01	2.207520e-03	1.000000e-05
4.764409e+02	1.784060e+01	2.209850e-03	1.000000e-05
4.865818e+02	1.801070e+01	2.210240e-03	1.000000e-05
4.966897e+02	1.818180e+01	2.208610e-03	1.000000e-05
5.068166e+02	1.835350e+01	2.210620e-03	1.000000e-05
5.169336e+02	1.852250e+01	2.209350e-03	1.000000e-05
5.270758e+02	1.869450e+01	2.210880e-03	1.000000e-05
5.371849e+02	1.886410e+01	2.208400e-03	1.000000e-05
5.473408e+02	1.903560e+01	2.205780e-03	1.000000e-05
5.574462e+02	1.921230e+01	2.210970e-03	1.000000e-05
5.675839e+02	1.938590e+01	2.205200e-03	1.000000e-05
5.777040e+02	1.956300e+01	2.211310e-03	1.000000e-05
5.878646e+02	1.973970e+01	2.204870e-03	1.000000e-05
5.979805e+02	1.991330e+01	2.210020e-03	1.000000e-05
6.081291e+02	2.008710e+01	2.207400e-03	1.000000e-05
6.182302e+02	2.025760e+01	2.206060e-03	1.000000e-05
6.283645e+02	2.042160e+01	2.211480e-03	1.000000e-05
6.384695e+02	2.059090e+01	2.210570e-03	1.000000e-05
6.486213e+02	2.076010e+01	2.209330e-03	1.000000e-05
6.587346e+02	2.092650e+01	2.214790e-03	1.000000e-05
6.688861e+02	2.109670e+01	2.212430e-03	1.000000e-05
6.790227e+02	2.127410e+01	2.207330e-03	1.000000e-05
6.891474e+02	2.143310e+01	2.210780e-03	1.000000e-05
6.992619e+02	2.160150e+01	2.210050e-03	1.000000e-05
7.094132e+02	2.176660e+01	2.212480e-03	1.000000e-05
7.195251e+02	2.193990e+01	2.210020e-03	1.000000e-05
7.296809e+02	2.211090e+01	2.216120e-03	1.000000e-05
7.398255e+02	2.228100e+01	2.214480e-03	1.000000e-05
7.499778e+02	2.244930e+01	2.212480e-03	1.000000e-05
7.601033e+02	2.260970e+01	2.209970e-03	1.000000e-05
7.702436e+02	2.277960e+01	2.211570e-03	1.000000e-05
7.803605e+02	2.295330e+01	2.212290e-03	1.000000e-05
7.905049e+02	2.312180e+01	2.216150e-03	1.000000e-05
8.006294e+02	2.329380e+01	2.216960e-03	1.000000e-05
8.107912e+02	2.346070e+01	2.219270e-03	1.000000e-05
8.209073e+02	2.362750e+01	2.212140e-03	1.000000e-05
8.310684e+02	2.379890e+01	2.213650e-03	1.000000e-05
8.411684e+02	2.396810e+01	2.216080e-03	1.000000e-05
8.512966e+02	2.413480e+01	2.217840e-03	1.000000e-05
8.613889e+02	2.429960e+01	2.218290e-03	1.000000e-05
8.715347e+02	2.447390e+01	2.214930e-03	1.000000e-05
8.816346e+02	2.464500e+01	2.215580e-03	1.000000e-05
8.917749e+02	2.481090e+01	2.220200e-03	1.000000e-05
9.018857e+02	2.497360e+01	2.222630e-03	1.000000e-05
9.120346e+02	2.513910e+01	2.220580e-03	1.000000e-05
9.221323e+02	2.531130e+01	2.222440e-03	1.000000e-05
9.322759e+02	2.548220e+01	2.223850e-03	1.000000e-05
9.423892e+02	2.565540e+01	2.218720e-03	1.000000e-05
9.525298e+02	2.582600e+01	2.221610e-03	1.000000e-05
9.626331e+02	2.599900e+01	2.222540e-03	1.000000e-05
9.727883e+02	2.616730e+01	2.221010e-03	1.000000e-05
9.829066e+02	2.633120e+01	2.223590e-03	1.000000e-05
9.930681e+02	2.650000e+01	2.220800e-03	1.000000e-05
1.003188e+03	2.666640e+01	2.223370e-03	1.000000e-05
1.013349e+03	2.683610e+01	2.223230e-03	1.000000e-05
1.023456e+03	2.700730e+01	2.222010e-03	1.000000e-05
1.033610e+03	2.717350e+01	2.226590e-03	1.000000e-05
1.043702e+03	2.734160e+01	2.223900e-03	1.000000e-05
1.053848e+03	2.750630e+01	2.224420e-03	1.000000e-05
1.063958e+03	2.768410e+01	2.222990e-03	1.000000e-05
1.074097e+03	2.785670e+01	2.223520e-03	1.000000e-05
1.084229e+03	2.802590e+01	2.222750e-03	1.000000e-05
1.094375e+03	2.818720e+01	2.226110e-03	1.000000e-05
1.104487e+03	2.835010e+01	2.230450e-03	1.000000e-05
1.114643e+03	2.851940e+01	2.224490e-03	1.000000e-05
1.124765e+03	2.869390e+01	2.228240e-03	1.000000e-05
1.134932e+03	2.886600e+01	2.227190e-03	1.000000e-05
1.145057e+03	2.903530e+01	2.230980e-03	1.000000e-05
1.155214e+03	2.920640e+01	2.228880e-03	1.000000e-05
1.165331e+03	2.937900e+01	2.230170e-03	1.000000e-05
1.175484e+03	2.954820e+01	2.226350e-03	1.000000e-05
1.185599e+03	2.971530e+01	2.232070e-03	1.000000e-05
1.195771e+03	2.988010e+01	2.228740e-03	1.000000e-05
1.205894e+03	3.004990e+01	2.229810e-03	1.000000e-05
1.216034e+03	3.022020e+01	2.226760e-03	1.000000e-05
1.226151e+03	3.038760e+01	2.229290e-03	1.000000e-05
1.236305e+03	3.055100e+01	2.231380e-03	1.000000e-05
1.246432e+03	3.071990e+01	2.230020e-03	1.000000e-05
1.256573e+03	3.089000e+01	2.227540e-03	1.000000e-05
1.266663e+03	3.106700e+01	2.230260e-03	1.000000e-05
1.276826e+03	3.123880e+01	2.235940e-03	1.000000e-05
1.286935e+03	3.140550e+01	2.230980e-03	1.000000e-05
1.297096e+03	3.156960e+01	2.233550e-03	1.000000e-05
1.307233e+03	3.173670e+01	2.236340e-03	1.000000e-05
1.317389e+03	3.190590e+01	2.232980e-03	1.000000e-05
1.327493e+03	3.207590e+01	2.235560e-03	1.000000e-05
1.337652e+03	3.224520e+01	2.236700e-03	1.000000e-05
1.347770e+03	3.241710e+01	2.235460e-03	1.000000e-05
1.357925e+03	3.258710e+01	2.239230e-03	1.000000e-05
1.368047e+03	3.275720e+01	2.235010e-03	1.000000e-05
1.378203e+03	3.292570e+01	2.234580e-03	1.000000e-05
1.388315e+03	3.310080e+01	2.235510e-03	1.000000e-05
1.398472e+03	3.327380e+01	2.232430e-03	1.000000e-05
1.408565e+03	3.343300e+01	2.237770e-03	1.000000e-05
1.418716e+03	3.359190e+01	2.235170e-03	1.000000e-05
1.428834e+03	3.376090e+01	2.238200e-03	1.000000e-05
1.438984e+03	3.393280e+01	2.236820e-03	1.000000e-05
1.449096e+03	3.410770e+01	2.239080e-03	1.000000e-05
1.459242e+03	3.428180e+01	2.237610e-03	1.000000e-05
1.469344e+03	3.444760e+01	2.242110e-03	1.000000e-05
1.479506e+03	3.461060e+01	2.240370e-03	1.000000e-05
1.489607e+03	3.477590e+01	2.240870e-03	1.000000e-05
1.499737e+03	3.494550e+01	2.237180e-03	1.000000e-05
1.509852e+03	3.511670e+01	2.242260e-03	1.000000e-05
1.520019e+03	3.528620e+01	2.238800e-03	1.000000e-05
1.530134e+03	3.545660e+01	2.238920e-03	1.000000e-05
1.540287e+03	3.562410e+01	2.239040e-03	1.000000e-05
1.550382e+03	3.579180e+01	2.241210e-03	1.000000e-05
1.560535e+03	3.596300e+01	2.240820e-03	1.000000e-05
1.570655e+03	3.614520e+01	2.241210e-03	1.000000e-05
1.580814e+03	3.632050e+01	2.245570e-03	1.000000e-05
1.590898e+03	3.648190e+01	2.244090e-03	1.000000e-05
1.601079e+03	3.664150e+01	2.244040e-03	1.000000e-05
1.611190e+03	3.680000e+01	2.245780e-03	1.000000e-05
1.621326e+03	3.696460e+01	2.245970e-03	1.000000e-05
1.631438e+03	3.713840e+01	2.246020e-03	1.000000e-05
1.641595e+03	3.731360e+01	2.243520e-03	1.000000e-05
1.651702e+03	3.748730e+01	2.246050e-03	1.000000e-05
1.661855e+03	3.765730e+01	2.248410e-03	1.000000e-05
1.671970e+03	3.782690e+01	2.249720e-03	1.000000e-05
1.682128e+03	3.799450e+01	2.249410e-03	1.000000e-05
1.692240e+03	3.816360e+01	2.248240e-03	1.000000e-05
1.702394e+03	3.833070e+01	2.249480e-03	1.000000e-05
1.712513e+03	3.849820e+01	2.249860e-03	1.000000e-05
1.722679e+03	3.866850e+01	2.248170e-03	1.000000e-05
1.732794e+03	3.883760e+01	2.247070e-03	1.000000e-05
1.742946e+03	3.900380e+01	2.250980e-03	1.000000e-05
1.753038e+03	3.918360e+01	2.249000e-03	1.000000e-05
1.763185e+03	3.935340e+01	2.252150e-03	1.000000e-05
1.773336e+03	3.951850e+01	2.255420e-03	1.000000e-05
1.783495e+03	3.967920e+01	2.254700e-03	1.000000e-05
1.793610e+03	3.984320e+01	2.252940e-03	1.000000e-05
1.803776e+03	4.001600e+01	2.251460e-03	1.000000e-05
1.813878e+03	4.018920e+01	2.254200e-03	1.000000e-05
1.824038e+03	4.036270e+01	2.254990e-03	1.000000e-05
1.834153e+03	4.053470e+01	2.256730e-03	1.000000e-05
1.844301e+03	4.070170e+01	2.257130e-03	1.000000e-05
1.854436e+03	4.086970e+01	2.255490e-03	1.000000e-05
1.864588e+03	4.103500e+01	2.259640e-03	1.000000e-05
1.874712e+03	4.120150e+01	2.258470e-03	1.000000e-05
1.884878e+03	4.137140e+01	2.253890e-03	1.000000e-05
1.894995e+03	4.153830e+01	2.257780e-03	1.000000e-05
1.905136e+03	4.170500e+01	2.254340e-03	1.000000e-05
1.915240e+03	4.187500e+01	2.255770e-03	1.000000e-05
1.925388e+03	4.204600e+01	2.260380e-03	1.000000e-05
1.935511e+03	4.222400e+01	2.259590e-03	1.000000e-05
1.945678e+03	4.239680e+01	2.260540e-03	1.000000e-05
1.955794e+03	4.256060e+01	2.261070e-03	1.000000e-05
1.965936e+03	4.272270e+01	2.258180e-03	1.000000e-05
1.976056e+03	4.288830e+01	2.260090e-03	1.000000e-05
1.986199e+03	4.305580e+01	2.258520e-03	1.000000e-05
1.996313e+03	4.322590e+01	2.260330e-03	1.000000e-05
2.006477e+03	4.340080e+01	2.262830e-03	1.000000e-05
2.016582e+03	4.357440e+01	2.264550e-03	1.000000e-05
2.026740e+03	4.374440e+01	2.266810e-03	1.000000e-05
2.036878e+03	4.391220e+01	2.266600e-03	1.000000e-05
2.047017e+03	4.407470e+01	2.264790e-03	1.000000e-05
2.057146e+03	4.423960e+01	2.266840e-03	1.000000e-05
2.067313e+03	4.440600e+01	2.263830e-03	1.000000e-05
2.077438e+03	4.457810e+01	2.267550e-03	1.000000e-05
2.087607e+03	4.474960e+01	2.264830e-03	1.000000e-05
2.097738e+03	4.492410e+01	2.265720e-03	1.000000e-05
2.107913e+03	4.510090e+01	2.267310e-03	1.000000e-05
2.118043e+03	4.527710e+01	2.266930e-03	1.000000e-05
2.128211e+03	4.544340e+01	2.270390e-03	1.000000e-05
2.138338e+03	4.560750e+01	2.264480e-03	1.000000e-05
2.148503e+03	4.577090e+01	2.271290e-03	1.000000e-05
2.158639e+03	4.593500e+01	2.270130e-03	1.000000e-05
2.168809e+03	4.609810e+01	2.270150e-03	1.000000e-05
2.178939e+03	4.626750e+01	2.268600e-03	1.000000e-05
2.189098e+03	4.644010e+01	2.268700e-03	1.000000e-05
2.199237e+03	4.661540e+01	2.272530e-03	1.000000e-05
2.209394e+03	4.678750e+01	2.270340e-03	1.000000e-05
2.219514e+03	4.695730e+01	2.272370e-03	1.000000e-05
2.229680e+03	4.712640e+01	2.270720e-03	1.000000e-05
2.239803e+03	4.729240e+01	2.269150e-03	1.000000e-05
2.249981e+03	4.745960e+01	2.272250e-03	1.000000e-05
2.260139e+03	4.762570e+01	2.273820e-03	1.000000e-05
2.270300e+03	4.779530e+01	2.273490e-03	1.000000e-05
2.280438e+03	4.796760e+01	2.270820e-03	1.000000e-05
2.290598e+03	4.814440e+01	2.275850e-03	1.000000e-05
2.300714e+03	4.831600e+01	2.273850e-03	1.000000e-05
2.310880e+03	4.848270e+01	2.273080e-03	1.000000e-05
2.320995e+03	4.864660e+01	2.277540e-03	1.000000e-05
2.331179e+03	4.881290e+01	2.282050e-03	1.000000e-05
2.341310e+03	4.897870e+01	2.279570e-03	1.000000e-05
2.351454e+03	4.914730e+01	2.278070e-03	1.000000e-05
2.361553e+03	4.931940e+01	2.277660e-03	1.000000e-05
2.371706e+03	4.948980e+01	2.278110e-03	1.000000e-05
2.381844e+03	4.965990e+01	2.282090e-03	1.000000e-05
2.392009e+03	4.982780e+01	2.277210e-03	1.000000e-05
2.402140e+03	4.999690e+01	2.280760e-03	1.000000e-05
2.412311e+03	5.017480e+01	2.283740e-03	1.000000e-05
2.422439e+03	5.034830e+01	2.282600e-03	1.000000e-05
2.432580e+03	5.051530e+01	2.283050e-03	1.000000e-05
2.442696e+03	5.067870e+01	2.288290e-03	1.000000e-05
2.452841e+03	5.084320e+01	2.284340e-03	1.000000e-05
2.462951e+03	5.100910e+01	2.287770e-03	1.000000e-05
2.473102e+03	5.117570e+01	2.282980e-03	1.000000e-05
2.483215e+03	5.134520e+01	2.286770e-03	1.000000e-05
2.493380e+03	5.151730e+01	2.285500e-03	1.000000e-05
2.503491e+03	5.168630e+01	2.286460e-03	1.000000e-05
2.513643e+03	5.185460e+01	2.285080e-03	1.000000e-05
2.523760e+03	5.202210e+01	2.287220e-03	1.000000e-05
2.533916e+03	5.219080e+01	2.288480e-03	1.000000e-05
2.544041e+03	5.236240e+01	2.288940e-03	1.000000e-05
2.554184e+03	5.253180e+01	2.287480e-03	1.000000e-05
2.564300e+03	5.270120e+01	2.289300e-03	1.000000e-05
2.574453e+03	5.287060e+01	2.291560e-03	1.000000e-05
2.584566e+03	5.304040e+01	2.285960e-03	1.000000e-05
2.594721e+03	5.320790e+01	2.288910e-03	1.000000e-05
2.604841e+03	5.337740e+01	2.293090e-03	1.000000e-05
2.614991e+03	5.354440e+01	2.288700e-03	1.000000e-05
2.625109e+03	5.371230e+01	2.293830e-03	1.000000e-05
2.635250e+03	5.387990e+01	2.293540e-03	1.000000e-05
2.645354e+03	5.404970e+01	2.293320e-03	1.000000e-05
2.655505e+03	5.421840e+01	2.293900e-03	1.000000e-05
2.665621e+03	5.438710e+01	2.296450e-03	1.000000e-05
2.675781e+03	5.455840e+01	2.296300e-03	1.000000e-05
2.685888e+03	5.472760e+01	2.297620e-03	1.000000e-05
2.696032e+03	5.489600e+01	2.294760e-03	1.000000e-05
2.706145e+03	5.507160e+01	2.294990e-03	1.000000e-05
2.716304e+03	5.524910e+01	2.297850e-03	1.000000e-05
2.726419e+03	5.541810e+01	2.297140e-03	1.000000e-05
2.736563e+03	5.558070e+01	2.296810e-03	1.000000e-05
2.746688e+03	5.574580e+01	2.299020e-03	1.000000e-05
2.756838e+03	5.591060e+01	2.296780e-03	1.000000e-05
2.766942e+03	5.607880e+01	2.301220e-03	1.000000e-05
2.777099e+03	5.624610e+01	2.302120e-03	1.000000e-05
2.787204e+03	5.641300e+01	2.297710e-03	1.000000e-05
2.797341e+03	5.657970e+01	2.300830e-03	1.000000e-05
2.807456e+03	5.675200e+01	2.305010e-03	1.000000e-05
2.817609e+03	5.692280e+01	2.301310e-03	1.000000e-05
2.827720e+03	5.709250e+01	2.303650e-03	1.000000e-05
2.837884e+03	5.726310e+01	2.304790e-03	1.000000e-05
2.847995e+03	5.743080e+01	2.300240e-03	1.000000e-05
2.858138e+03	5.759840e+01	2.305630e-03	1.000000e-05
2.868254e+03	5.776680e+01	2.305410e-03	1.000000e-05
2.878407e+03	5.793430e+01	2.301860e-03	1.000000e-05
2.888511e+03	5.810270e+01	2.299550e-03	1.000000e-05
2.898684e+03	5.827270e+01	2.303890e-03	1.000000e-05
2.908803e+03	5.844150e+01	2.306410e-03	1.000000e-05
2.918986e+03	5.861170e+01	2.307180e-03	1.000000e-05
2.929104e+03	5.878090e+01	2.309470e-03	1.000000e-05
2.939258e+03	5.894860e+01	2.307200e-03	1.000000e-05
2.949378e+03	5.911910e+01	2.305770e-03	1.000000e-05
2.959538e+03	5.928820e+01	2.306340e-03	1.000000e-05
2.969646e+03	5.945820e+01	2.309200e-03	1.000000e-05
2.979803e+03	5.962660e+01	2.309060e-03	1.000000e-05
2.989913e+03	5.979470e+01	2.303770e-03	1.000000e-05
3.000064e+03	5.996260e+01	2.313450e-03	1.000000e-05
3.010177e+03	6.014270e+01	2.310320e-03	1.000000e-05
3.020340e+03	6.031650e+01	2.313160e-03	1.000000e-05
3.030463e+03	6.048320e+01	2.315660e-03	1.000000e-05
3.040618e+03	6.064550e+01	2.312830e-03	1.000000e-05
3.050745e+03	6.081250e+01	2.312180e-03	1.000000e-05
3.060900e+03	6.097850e+01	2.311490e-03	1.000000e-05
3.071045e+03	6.114560e+01	2.314540e-03	1.000000e-05
3.081206e+03	6.131300e+01	2.313420e-03	1.000000e-05
3.091325e+03	6.148180e+01	2.315140e-03	1.000000e-05
3.101485e+03	6.165440e+01	2.314450e-03	1.000000e-05
3.111583e+03	6.182470e+01	2.311610e-03	1.000000e-05
3.121745e+03	6.199400e+01	2.314780e-03	1.000000e-05
3.131861e+03	6.216440e+01	2.317070e-03	1.000000e-05
3.142023e+03	6.233200e+01	2.317260e-03	1.000000e-05
3.152143e+03	6.250090e+01	2.319530e-03	1.000000e-05
3.162296e+03	6.266800e+01	2.314310e-03	1.000000e-05
3.172392e+03	6.283650e+01	2.321100e-03	1.000000e-05
3.182534e+03	6.300360e+01	2.326870e-03	1.000000e-05
3.192655e+03	6.317370e+01	2.322790e-03	1.000000e-05
3.202801e+03	6.334210e+01	2.322390e-03	1.000000e-05
3.212917e+03	6.351120e+01	2.327870e-03	1.000000e-05
3.223085e+03	6.368110e+01	2.318860e-03	1.000000e-05
3.233225e+03	6.384960e+01	2.320220e-03	1.000000e-05
3.243386e+03	6.401910e+01	2.324800e-03	1.000000e-05
3.253511e+03	6.418740e+01	2.325180e-03	1.000000e-05
3.263666e+03	6.435540e+01	2.325700e-03	1.000000e-05
3.273775e+03	6.452600e+01	2.324060e-03	1.000000e-05
3.283928e+03	6.469570e+01	2.328660e-03	1.000000e-05
3.294057e+03	6.486530e+01	2.326820e-03	1.000000e-05
3.304227e+03	6.503670e+01	2.329710e-03	1.000000e-05
3.314352e+03	6.521660e+01	2.328210e-03	1.000000e-05
3.324511e+03	6.538600e+01	2.327630e-03	1.000000e-05
3.334620e+03	6.554870e+01	2.327300e-03	1.000000e-05
3.344786e+03	6.571410e+01	2.324630e-03	1.000000e-05
3.354891e+03	6.588110e+01	2.325820e-03	1.000000e-05
3.365051e+03	6.604810e+01	2.330110e-03	1.000000e-05
3.375176e+03	6.621680e+01	2.328060e-03	1.000000e-05
3.385332e+03	6.638330e+01	2.327440e-03	1.000000e-05
3.395451e+03	6.655200e+01	2.331160e-03	1.000000e-05
3.405620e+03	6.672000e+01	2.333930e-03	1.000000e-05
3.415746e+03	6.689220e+01	2.334620e-03	1.000000e-05
3.425905e+03	6.706290e+01	2.330900e-03	1.000000e-05
3.436028e+03	6.723240e+01	2.336340e-03	1.000000e-05
3.446206e+03	6.740280e+01	2.333500e-03	1.000000e-05
3.456346e+03	6.757270e+01	2.330920e-03	1.000000e-05
3.466504e+03	6.773980e+01	2.333590e-03	1.000000e-05
3.476626e+03	6.790630e+01	2.337790e-03	1.000000e-05
3.486785e+03	6.807600e+01	2.337650e-03	1.000000e-05
3.496921e+03	6.824500e+01	2.335810e-03	1.000000e-05
3.507088e+03	6.841490e+01	2.335310e-03	1.000000e-05
3.517249e+03	6.858490e+01	2.334740e-03	1.000000e-05
3.527415e+03	6.875410e+01	2.339010e-03	1.000000e-05
3.537552e+03	6.892440e+01	2.339270e-03	1.000000e-05
3.547732e+03	6.909180e+01	2.340320e-03	1.000000e-05
3.557867e+03	6.926150e+01	2.340460e-03	1.000000e-05
3.568033e+03	6.943000e+01	2.338740e-03	1.000000e-05
3.578148e+03	6.959960e+01	2.342770e-03	1.000000e-05
3.588311e+03	6.976910e+01	2.342180e-03	1.000000e-05
3.598451e+03	6.993890e+01	2.338890e-03	1.000000e-05
3.608604e+03	7.011170e+01	2.342580e-03	1.000000e-05
3.618726e+03	7.028800e+01	2.340790e-03	1.000000e-05
3.628893e+03	7.045690e+01	2.343560e-03	1.000000e-05
3.639014e+03	7.062170e+01	2.342180e-03	1.000000e-05
3.649188e+03	7.078750e+01	2.344610e-03	1.000000e-05
3.659315e+03	7.095480e+01	2.346710e-03	1.000000e-05
3.669489e+03	7.112280e+01	2.345010e-03	1.000000e-05
3.679611e+03	7.129080e+01	2.344200e-03	1.000000e-05
3.689787e+03	7.145960e+01	2.348520e-03	1.000000e-05
3.699902e+03	7.162710e+01	2.351670e-03	1.000000e-05
3.710068e+03	7.179500e+01	2.347780e-03	1.000000e-05
3.720191e+03	7.196690e+01	2.347060e-03	1.000000e-05
3.730344e+03	7.213600e+01	2.348300e-03	1.000000e-05
3.740465e+03	7.230800e+01	2.349230e-03	1.000000e-05
3.750671e+03	7.247720e+01	2.347830e-03	1.000000e-05
3.760800e+03	7.264560e+01	2.348950e-03	1.000000e-05
3.770954e+03	7.281300e+01	2.347470e-03	1.000000e-05
3.781087e+03	7.298170e+01	2.350160e-03	1.000000e-05
3.791251e+03	7.314900e+01	2.350470e-03	1.000000e-05
3.801374e+03	7.331990e+01	2.349970e-03	1.000000e-05
3.811536e+03	7.348810e+01	2.353430e-03	1.000000e-05
3.821664e+03	7.365980e+01	2.352930e-03	1.000000e-05
3.831836e+03	7.382760e+01	2.351240e-03	1.000000e-05
3.841959e+03	7.399730e+01	2.355430e-03	1.000000e-05
3.852129e+03	7.416570e+01	2.354480e-03	1.000000e-05
3.862253e+03	7.433410e+01	2.356620e-03	1.000000e-05
3.872411e+03	7.450270e+01	2.354980e-03	1.000000e-05
3.882548e+03	7.467210e+01	2.355340e-03	1.000000e-05
3.892708e+03	7.484210e+01	2.356270e-03	1.000000e-05
3.902851e+03	7.501460e+01	2.354500e-03	1.000000e-05
3.913008e+03	7.519280e+01	2.355430e-03	1.000000e-05
3.923132e+03	7.536270e+01	2.354240e-03	1.000000e-05
3.933300e+03	7.552860e+01	2.353880e-03	1.000000e-05
3.943421e+03	7.569340e+01	2.351670e-03	1.000000e-05
3.953589e+03	7.586110e+01	2.358170e-03	1.000000e-05
3.963711e+03	7.602720e+01	2.354790e-03	1.000000e-05
3.973891e+03	7.619740e+01	2.355930e-03	1.000000e-05
3.984022e+03	7.636530e+01	2.356720e-03	1.000000e-05
3.994191e+03	7.653380e+01	2.356890e-03	1.000000e-05
4.004310e+03	7.670250e+01	2.359410e-03	1.000000e-05
4.014491e+03	7.687100e+01	2.364370e-03	1.000000e-05
4.024619e+03	7.703860e+01	2.362390e-03	1.000000e-05
4.034791e+03	7.720930e+01	2.361420e-03	1.000000e-05
4.044912e+03	7.737940e+01	2.363900e-03	1.000000e-05
4.055064e+03	7.755020e+01	2.361490e-03	1.000000e-05
4.065199e+03	7.771970e+01	2.363970e-03	1.000000e-05
4.075391e+03	7.788970e+01	2.361730e-03	1.000000e-05
4.085510e+03	7.805830e+01	2.367400e-03	1.000000e-05
4.095666e+03	7.822350e+01	2.368810e-03	1.000000e-05
4.105799e+03	7.839320e+01	2.367140e-03	1.000000e-05
4.115942e+03	7.856050e+01	2.368190e-03	1.000000e-05
4.126053e+03	7.873160e+01	2.372000e-03	1.000000e-05
4.136227e+03	7.890030e+01	2.364540e-03	1.000000e-05
4.146355e+03	7.907100e+01	2.367120e-03	1.000000e-05
4.156527e+03	7.923750e+01	2.368470e-03	1.000000e-05
4.166651e+03	7.940820e+01	2.364280e-03	1.000000e-05
4.176799e+03	7.957730e+01	2.373270e-03	1.000000e-05
4.186918e+03	7.974650e+01	2.371860e-03	1.000000e-05
4.197069e+03	7.991470e+01	2.371310e-03	1.000000e-05
4.207191e+03	8.009070e+01	2.371410e-03	1.000000e-05
4.217340e+03	8.026570e+01	2.373430e-03	1.000000e-05
4.227454e+03	8.043390e+01	2.375250e-03	1.000000e-05
4.237599e+03	8.059820e+01	2.373810e-03	1.000000e-05
4.247708e+03	8.076350e+01	2.376200e-03	1.000000e-05
4.257874e+03	8.092940e+01	2.372860e-03	1.000000e-05
4.267972e+03	8.109940e+01	2.373580e-03	1.000000e-05
4.278129e+03	8.126640e+01	2.373550e-03	1.000000e-05
4.288261e+03	8.143600e+01	2.375600e-03	1.000000e-05
4.298403e+03	8.160470e+01	2.376390e-03	1.000000e-05
4.308526e+03	8.177190e+01	2.377440e-03	1.000000e-05
4.318693e+03	8.194180e+01	2.376530e-03	1.000000e-05
4.328814e+03	8.211180e+01	2.380800e-03	1.000000e-05
4.338991e+03	8.228320e+01	2.382540e-03	1.000000e-05
4.349107e+03	8.245150e+01	2.378490e-03	1.000000e-05
4.359272e+03	8.262080e+01	2.382520e-03	1.000000e-05
